worker_id,wav_name,onomatopoeia_ja,onomatopoeia_en,confidence_score
LxEJH,5-211408-A-37.wav,リリリリリリリリッ,r i r i r i r i r i r i r i r i q,2
JWIyD,5-211408-A-37.wav,ジリリリリリリリリー,j i r i r i r i r i r i r i r i r i:,5
JWIyD,5-211408-A-37.wav,ビリビリビリビリビリビリー,b i r i b i r i b i r i b i r i b i r i b i r i:,3
JWIyD,5-211408-A-37.wav,リンリンリンリンリンリン,r i N r i N r i N r i N r i N r i N,3
QEogw,5-211408-A-37.wav,ジィリリリリリリリリーッ,j i: r i r i r i r i r i r i r i r i: q,3
QEogw,5-211408-A-37.wav,リリリリリリリーッ,r i r i r i r i r i r i r i: q,3
QEogw,5-211408-A-37.wav,ルゥリリリリリリリーッ,r u: r i r i r i r i r i r i r i: q,2
pxskC,5-211408-A-37.wav,リリリリリリリリリリリリリリリリリリ,r i r i r i r i r i r i r i r i r i r i r i r i r i r i r i r i r i r i,4
pxskC,5-211408-A-37.wav,チリチリチリチリチリチリチリチリチリチリチリチリチリチリチリチリチリチリ,ch i r i ch i r i ch i r i ch i r i ch i r i ch i r i ch i r i ch i r i ch i r i ch i r i ch i r i ch i r i ch i r i ch i r i ch i r i ch i r i ch i r i ch i r i,4
pxskC,5-211408-A-37.wav,リィリィリィリィリィリィリィリィリィリィリィリィリィリィリィリィ,r i: r i: r i: r i: r i: r i: r i: r i: r i: r i: r i: r i: r i: r i: r i: r i:,3
UpkDy,2-68595-B-15.wav,ポンポチュンポンポチャン,p o N p o ch u N p o N p o ch a N,4
UpkDy,2-68595-B-15.wav,ポンポチャンポチョンポチュン,p o N p o ch a N p o ch o N p o ch u N,4
UpkDy,2-68595-B-15.wav,ポンポツンポタンポトン,p o N p o ts u N p o t a N p o t o N,3
mNqRW,2-68595-B-15.wav,ピチャン,p i ch a N,4
mNqRW,2-68595-B-15.wav,ポタポタ,p o t a p o t a,3
mNqRW,2-68595-B-15.wav,ポシャン,p o sh a N,4
mHxNW,2-68595-B-15.wav,ポンピョンピチャンピョン,p o N py o N p i ch a N py o N,4
mHxNW,2-68595-B-15.wav,ピョンポィンピタッピョイ,py o N p o i N p i t a q py o i,4
mHxNW,2-68595-B-15.wav,ポッピョイピシャンポン,p o q py o i p i sh a N p o N,3
ycEom,2-68595-B-15.wav,ポタッポタッピタッポタッ,p o t a q p o t a q p i t a q p o t a q,5
ycEom,2-68595-B-15.wav,ポチャンポチャンピチャンポチャン,p o ch a N p o ch a N p i ch a N p o ch a N,5
ycEom,2-68595-B-15.wav,ポタンポタンピタンポタン,p o t a N p o t a N p i t a N p o t a N,3
gyrDO,2-68595-B-15.wav,ポンピチャンチャン,p o N p i ch a N ch a N,4
gyrDO,2-68595-B-15.wav,ピチャンピチャン,p i ch a N p i ch a N,3
gyrDO,2-68595-B-15.wav,ポンポチョンピチャン,p o N p o ch o N p i ch a N,5
DdJph,5-103416-A-2.wav,グアアアアアア,g u a a a a a a,3
DdJph,5-103416-A-2.wav,ギュアアアアアア,gy u a a a a a a,3
DdJph,5-103416-A-2.wav,クアアアアアア,k u a a a a a a,3
rLdwG,5-103416-A-2.wav,クイイイィィ,k u i i i i i,3
rLdwG,5-103416-A-2.wav,クゥゥゥゥゥゥゥゥ,k u: u u u u u u u,2
rLdwG,5-103416-A-2.wav,クゥァァァァァァ,k u: a a a a a a,2
IbzLK,5-103416-A-2.wav,ギュオアアア,gy u o a a a,2
IbzLK,5-103416-A-2.wav,ビュオアアア,by u o a a a,2
IbzLK,5-103416-A-2.wav,ブオアアア,b u o a a a,2
jesYg,5-103416-A-2.wav,ウアーウウウア,u a: u u u a,2
jesYg,5-103416-A-2.wav,ワーワワワ,w a: w a w a w a,3
jesYg,5-103416-A-2.wav,オーオオオーオー,o: o o o: o:,3
ukZND,5-103416-A-2.wav,ガイーンイーン,g a i: N i: N,4
ukZND,5-103416-A-2.wav,ギュイーンイーン,gy u i: N i: N,3
ukZND,5-103416-A-2.wav,ギギーンイーン,g i g i: N i: N,3
HMsgm,2-70052-B-42.wav,ピーポーピーポー,p i: p o: p i: p o:,3
HMsgm,2-70052-B-42.wav,ピーコーピーコー,p i: k o: p i: k o:,1
HMsgm,2-70052-B-42.wav,ピーカーピーカー,p i: k a: p i: k a:,1
NsWVY,2-70052-B-42.wav,ピーポーピーポー,p i: p o: p i: p o:,5
NsWVY,2-70052-B-42.wav,ウェインウェインインイン,w e i N w e i N i N i N,4
NsWVY,2-70052-B-42.wav,ヒーンヒーンイーンイーン,h i: N h i: N i: N i: N,4
iYIxH,2-70052-B-42.wav,ピーポーピーポーピー,p i: p o: p i: p o: p i:,4
iYIxH,2-70052-B-42.wav,ピポーピーポーピー,p i p o: p i: p o: p i:,4
iYIxH,2-70052-B-42.wav,ピーポーピポーピー,p i: p o: p i p o: p i:,4
fVHny,2-70052-B-42.wav,ピルルルルピーポーピーポーピーポーピーポー,p i r u r u r u r u p i: p o: p i: p o: p i: p o: p i: p o:,2
fVHny,2-70052-B-42.wav,プルルルルヒューンピーポーピーポーピーポー,p u r u r u r u r u hy u: N p i: p o: p i: p o: p i: p o:,2
fVHny,2-70052-B-42.wav,ピユーンフオーンピーポーピーポーピーポー,p i y u: N f u o: N p i: p o: p i: p o: p i: p o:,2
joDOq,2-70052-B-42.wav,ヒューピーポーピーポーピーポーピーヒュー,hy u: p i: p o: p i: p o: p i: p o: p i: hy u:,4
joDOq,2-70052-B-42.wav,ピーウーポーピーポーピーウーポーピーウー,p i: u: p o: p i: p o: p i: u: p o: p i: u:,4
joDOq,2-70052-B-42.wav,ヒーウーポーピーポーピーポーピーポーピーヒー,h i: u: p o: p i: p o: p i: p o: p i: p o: p i: h i:,2
GXIVH,5-221567-A-22.wav,パチパチ,p a ch i p a ch i,3
GXIVH,5-221567-A-22.wav,パタパタ,p a t a p a t a,2
GXIVH,5-221567-A-22.wav,タッタッタッ,t a q t a q t a q,2
ZqvrM,5-221567-A-22.wav,ワーパチパチパチ,w a: p a ch i p a ch i p a ch i,3
ZqvrM,5-221567-A-22.wav,ヤーパチパチパチ,y a: p a ch i p a ch i p a ch i,1
ZqvrM,5-221567-A-22.wav,ワオッパチパチパチ,w a o q p a ch i p a ch i p a ch i,1
AdzGx,5-221567-A-22.wav,ザウーウッウッウッ,z a u: u q u q u q,2
AdzGx,5-221567-A-22.wav,ダウー,d a u:,2
AdzGx,5-221567-A-22.wav,バウウー,b a u u:,2
rCQBF,5-221567-A-22.wav,パチパチパチパチ,p a ch i p a ch i p a ch i p a ch i,5
rCQBF,5-221567-A-22.wav,ザワザワザワザワ,z a w a z a w a z a w a z a w a,5
rCQBF,5-221567-A-22.wav,バチバチバチバチ,b a ch i b a ch i b a ch i b a ch i,4
GrkqE,5-221567-A-22.wav,パチパチワイワイパチパチ,p a ch i p a ch i w a i w a i p a ch i p a ch i,5
GrkqE,5-221567-A-22.wav,ザワザワペチペチザワザワ,z a w a z a w a p e ch i p e ch i z a w a z a w a,5
GrkqE,5-221567-A-22.wav,ガヤガヤガヤガヤゴウゴウ,g a y a g a y a g a y a g a y a g o u g o u,4
etDCc,3-103599-A-25.wav,グワングワングワングワングワングワングオオ,g u w a N g u w a N g u w a N g u w a N g u w a N g u w a N g u o o,5
etDCc,3-103599-A-25.wav,パッパパッパパッパッパッパパッパ,p a q p a p a q p a p a q p a q p a q p a p a q p a,4
etDCc,3-103599-A-25.wav,シャッシャシャッシャシャッシャシャッシャ,sh a q sh a sh a q sh a sh a q sh a sh a q sh a,4
DAOKm,3-103599-A-25.wav,タッタッタッタッタッタッタッタッタッ,t a q t a q t a q t a q t a q t a q t a q t a q t a q,4
DAOKm,3-103599-A-25.wav,スタスタスタスタスタスタスタスタスタ,s u t a s u t a s u t a s u t a s u t a s u t a s u t a s u t a s u t a,4
DAOKm,3-103599-A-25.wav,ガッガッガッガッガッガッガッガッガッ,g a q g a q g a q g a q g a q g a q g a q g a q g a q,4
oXsfo,3-103599-A-25.wav,ザクザクザクザク,z a k u z a k u z a k u z a k u,3
oXsfo,3-103599-A-25.wav,ザッツザッツザッザザッツザッツザッザッザ,z a q ts u z a q ts u z a q z a z a q ts u z a q ts u z a q z a q z a,3
oXsfo,3-103599-A-25.wav,ザツザツザッザザッspザツザツザッザッザ,z a ts u z a ts u z a q z a z a qsp z a ts u z a ts u z a q z a q z a,3
pyKwK,3-103599-A-25.wav,ザッザッ,z a q z a q,4
pyKwK,3-103599-A-25.wav,クックッ,k u q k u q,4
pyKwK,3-103599-A-25.wav,トトトン,t o t o t o N,3
pjPSa,3-103599-A-25.wav,ザッザッザッザッザッザッザッザッザッ,z a q z a q z a q z a q z a q z a q z a q z a q z a q,4
pjPSa,3-103599-A-25.wav,ガサッガサッガサッガサッガサッガサッガサッガサッガサッ,g a s a q g a s a q g a s a q g a s a q g a s a q g a s a q g a s a q g a s a q g a s a q,3
pjPSa,3-103599-A-25.wav,ガッガッガッガッガッガッガッガッガッ,g a q g a q g a q g a q g a q g a q g a q g a q g a q,4
lJeka,5-198891-D-8.wav,ミェビェーベー,m i e b i e: b e:,3
lJeka,5-198891-D-8.wav,ベビェーベー,b e b i e: b e:,3
lJeka,5-198891-D-8.wav,ギェギェーミェー,g i e g i e: m i e:,3
ffUFe,5-198891-D-8.wav,ブエエエーバーメエー,b u e e e: b a: m e e:,2
ffUFe,5-198891-D-8.wav,ブババベーアーメエエエー,b u b a b a b e: a: m e e e e:,2
ffUFe,5-198891-D-8.wav,ブブブエーウアーウアアアー,b u b u b u e: u a: u a a a:,3
uqnQT,5-198891-D-8.wav,グェーグェーグェーグェーグェー,g u e: g u e: g u e: g u e: g u e:,3
uqnQT,5-198891-D-8.wav,ゲーゲーゲーゲーゲー,g e: g e: g e: g e: g e:,3
uqnQT,5-198891-D-8.wav,ウェーウェーウェーウェーウェー,w e: w e: w e: w e: w e:,3
OkYRB,5-198891-D-8.wav,ンッ,N q,5
OkYRB,5-198891-D-8.wav,ンメエエエェ,N m e e e e e,5
OkYRB,5-198891-D-8.wav,ンメー,N m e:,5
WNdRf,5-198891-D-8.wav,ウアエーエエーエーエー,u a e: e e: e: e:,3
WNdRf,5-198891-D-8.wav,ンメーメーエーエー,N m e: m e: e: e:,3
WNdRf,5-198891-D-8.wav,ウイエエーエエーメー,u i e e: e e: m e:,2
fztVv,4-181955-B-3.wav,ブオーン,b u o: N,5
fztVv,4-181955-B-3.wav,オーン,o: N,4
fztVv,4-181955-B-3.wav,バオーン,b a o: N,3
iJdLJ,4-181955-B-3.wav,アアーアーアーアー,a a: a: a: a:,3
iJdLJ,4-181955-B-3.wav,ウアーンアーグガーアー,u a: N a: g u g a: a:,3
iJdLJ,4-181955-B-3.wav,ムアーンアームアーウアー,m u a: N a: m u a: u a:,2
RVIfL,4-181955-B-3.wav,モォーモォーモォーモォー,m o:: m o:: m o:: m o::,3
RVIfL,4-181955-B-3.wav,ボォーボォーボォーボォー,b o:: b o:: b o:: b o::,4
RVIfL,4-181955-B-3.wav,ボーボーボーボー,b o: b o: b o: b o:,3
epXPx,4-181955-B-3.wav,ウィーン,w i: N,3
epXPx,4-181955-B-3.wav,ギィーギィー,g i:: g i::,3
epXPx,4-181955-B-3.wav,バーバー,b a: b a:,3
SlmnV,4-181955-B-3.wav,モーウモーウ,m o: u m o: u,4
SlmnV,4-181955-B-3.wav,オーウオーウ,o: u o: u,4
SlmnV,4-181955-B-3.wav,ウオンモウー,u o N m o u:,4
ZsVvZ,4-188703-A-8.wav,メエエ,m e e e,4
ZsVvZ,4-188703-A-8.wav,メー,m e:,4
ZsVvZ,4-188703-A-8.wav,メエエエエ,m e e e e e,4
xoiGF,4-188703-A-8.wav,メェー,m e::,4
xoiGF,4-188703-A-8.wav,ゲェー,g e::,3
xoiGF,4-188703-A-8.wav,ベーン,b e: N,3
WlGgO,4-188703-A-8.wav,メェー,m e::,5
WlGgO,4-188703-A-8.wav,メェェェェ,m e: e e e,5
WlGgO,4-188703-A-8.wav,メエェーッ,m e e e: q,3
QvNuQ,4-188703-A-8.wav,グイーングアーン,g u i: N g u a: N,3
QvNuQ,4-188703-A-8.wav,ギュイーンギューン,gy u i: N gy u: N,2
QvNuQ,4-188703-A-8.wav,グアーングーンメー,g u a: N g u: N m e:,2
sSDeR,4-188703-A-8.wav,メェー,m e::,3
sSDeR,4-188703-A-8.wav,ベェー,b e::,4
sSDeR,4-188703-A-8.wav,ベェーイ,b e:: i,2
ukZND,2-117617-A-48.wav,バンバチバチバンバチバチ,b a N b a ch i b a ch i b a N b a ch i b a ch i,5
ukZND,2-117617-A-48.wav,ドンパチパリドンパチパチ,d o N p a ch i p a r i d o N p a ch i p a ch i,5
ukZND,2-117617-A-48.wav,ドンバリバリドンバリバリ,d o N b a r i b a r i d o N b a r i b a r i,4
UpkDy,2-117617-A-48.wav,ドパパンパパン,d o p a p a N p a p a N,4
UpkDy,2-117617-A-48.wav,バパパンパパン,b a p a p a N p a p a N,3
UpkDy,2-117617-A-48.wav,ヴァババンパパン,b u a b a b a N p a p a N,2
yKmqc,2-117617-A-48.wav,ドンパードンパドンパパッパー,d o N p a: d o N p a d o N p a p a q p a:,2
yKmqc,2-117617-A-48.wav,ドッパーパラパパヴィパ,d o q p a: p a r a p a p a b u i p a,3
yKmqc,2-117617-A-48.wav,ドダヴィラドッパビバビビバ,d o d a b u i r a d o q p a b i b a b i b i b a,1
WUSmT,2-117617-A-48.wav,バンバババンチチチバンバババンチチチバンバババンチチチ,b a N b a b a b a N ch i ch i ch i b a N b a b a b a N ch i ch i ch i b a N b a b a b a N ch i ch i ch i,2
WUSmT,2-117617-A-48.wav,バッパパパツチイチチチチバッパパパツチイチチチチバッパパパツチイチチチチ,b a q p a p a p a ts u ch i i ch i ch i ch i ch i b a q p a p a p a ts u ch i i ch i ch i ch i ch i b a q p a p a p a ts u ch i i ch i ch i ch i ch i,3
WUSmT,2-117617-A-48.wav,ダッタダダツパパパパダッタダダツパパパパダッタダダツパパパパ,d a q t a d a d a ts u p a p a p a p a d a q t a d a d a ts u p a p a p a p a d a q t a d a d a ts u p a p a p a p a,2
xkxwn,2-117617-A-48.wav,ブワッツベンバッバリンバリンブオーン,b u w a q ts u b e N b a q b a r i N b a r i N b u o: N,2
xkxwn,2-117617-A-48.wav,ブワッドンバッドンバッバンドーン,b u w a q d o N b a q d o N b a q b a N d o: N,3
xkxwn,2-117617-A-48.wav,デュオンドッバッドンバッツドンバッドーン,dy u o N d o q b a q d o N b a q ts u d o N b a q d o: N,3
YKneW,4-205738-A-22.wav,パチパチパチパチパチ,p a ch i p a ch i p a ch i p a ch i p a ch i,5
YKneW,4-205738-A-22.wav,チャキチャキチャキチャキチャキ,ch a k i ch a k i ch a k i ch a k i ch a k i,4
YKneW,4-205738-A-22.wav,チャカチャカチャカチャカチャカ,ch a k a ch a k a ch a k a ch a k a ch a k a,4
VRHfP,4-205738-A-22.wav,パチパチ,p a ch i p a ch i,5
VRHfP,4-205738-A-22.wav,ダチダチ,d a ch i d a ch i,3
VRHfP,4-205738-A-22.wav,ファチファチ,f a ch i f a ch i,4
oXHyC,4-205738-A-22.wav,パチパチパチパチ,p a ch i p a ch i p a ch i p a ch i,4
oXHyC,4-205738-A-22.wav,パラパラパラパラ,p a r a p a r a p a r a p a r a,2
oXHyC,4-205738-A-22.wav,パンッパンッパンッパンッ,p a N q p a N q p a N q p a N q,3
CnNsS,4-205738-A-22.wav,パチバチ,p a ch i b a ch i,4
CnNsS,4-205738-A-22.wav,カチカチ,k a ch i k a ch i,2
CnNsS,4-205738-A-22.wav,パパパパ,p a p a p a p a,2
tpdpK,4-205738-A-22.wav,パチパチ,p a ch i p a ch i,5
tpdpK,4-205738-A-22.wav,パンパン,p a N p a N,4
tpdpK,4-205738-A-22.wav,タンタン,t a N t a N,2
kAFEn,2-140841-A-30.wav,ドンッダダダダ,d o N q d a d a d a d a,5
kAFEn,2-140841-A-30.wav,ドッダダダダン,d o q d a d a d a d a N,4
kAFEn,2-140841-A-30.wav,ドンッダッダッダッタン,d o N q d a q d a q d a q t a N,4
hqXqT,2-140841-A-30.wav,トォトトォト,t o: t o t o: t o,4
hqXqT,2-140841-A-30.wav,トォトォトントォ,t o: t o: t o N t o:,3
hqXqT,2-140841-A-30.wav,バンバァババン,b a N b a: b a b a N,3
DdJph,2-140841-A-30.wav,トコットコspットコ,t o k o q t o k osp q t o k o,4
DdJph,2-140841-A-30.wav,タカッタカspッタspッタカ,t a k a q t a k asp q t asp q t a k a,3
DdJph,2-140841-A-30.wav,カタspッカタカタspッタ,k a t asp q k a t a k a t asp q t a,3
GFqdf,2-140841-A-30.wav,トトトトン,t o t o t o t o N,4
GFqdf,2-140841-A-30.wav,タタタタン,t a t a t a t a N,4
GFqdf,2-140841-A-30.wav,ココココン,k o k o k o k o N,2
ktJaJ,2-140841-A-30.wav,コトコト,k o t o k o t o,3
ktJaJ,2-140841-A-30.wav,カトカト,k a t o k a t o,3
ktJaJ,2-140841-A-30.wav,トテトテ,t o t e t o t e,2
msndL,5-191497-A-33.wav,プォーブィプィー,p u o: b u i p u i:,4
msndL,5-191497-A-33.wav,ギィグゥオグィーン,g i: g u: o g u i: N,4
msndL,5-191497-A-33.wav,パァーブワンペー,p a:: b u w a N p e:,3
jymMG,5-191497-A-33.wav,イーイー,i: i:,3
jymMG,5-191497-A-33.wav,ジージー,j i: j i:,3
jymMG,5-191497-A-33.wav,キーキー,k i: k i:,3
lFHyJ,5-191497-A-33.wav,ギィーギィーギィイイイイイ,g i:: g i:: g i: i i i i i,1
lFHyJ,5-191497-A-33.wav,ヅゥーンブゥーンウゥーン,d u:: N b u:: N u:: N,4
lFHyJ,5-191497-A-33.wav,グゥーンギューンブーン,g u:: N gy u: N b u: N,3
rCQBF,5-191497-A-33.wav,ギーコーギー,g i: k o: g i:,5
rCQBF,5-191497-A-33.wav,ギューギューギュー,gy u: gy u: gy u:,5
rCQBF,5-191497-A-33.wav,ジーコージー,j i: k o: j i:,4
ntnXi,5-191497-A-33.wav,ウーンウォギューギッギッ,u: N w o gy u: g i q g i q,4
ntnXi,5-191497-A-33.wav,キュウーオッキューウッウッ,ky u u: o q ky u: u q u q,4
ntnXi,5-191497-A-33.wav,ギュウボォッギューンッ,gy u u b o: q gy u: N q,3
pYFbx,4-161100-A-47.wav,ボオオボオオボオオボオオバリバリ,b o o o b o o o b o o o b o o o b a r i b a r i,3
pYFbx,4-161100-A-47.wav,バオオバオオバオオバオオダリダリ,b a o o b a o o b a o o b a o o d a r i d a r i,2
pYFbx,4-161100-A-47.wav,ガオオガオオガオオガオオベリベリ,g a o o g a o o g a o o g a o o b e r i b e r i,1
Wbpmb,4-161100-A-47.wav,ビュォーン,by u o: N,4
Wbpmb,4-161100-A-47.wav,ゴゴゴゴォー,g o g o g o g o::,4
Wbpmb,4-161100-A-47.wav,ブォーン,b u o: N,4
MBwUY,4-161100-A-47.wav,ファーファーファーファァァァァァーッ,f a: f a: f a: f a a a a a a: q,3
MBwUY,4-161100-A-47.wav,グオーォォォォォーッゴーッ,g u o: o o o o o: q g o: q,3
MBwUY,4-161100-A-47.wav,ホォフォフォフォォォォォォォォォォーッ,h o: f o f o f o o o o o o o o o o: q,2
QmxBe,4-161100-A-47.wav,ブゥーン,b u:: N,4
QmxBe,4-161100-A-47.wav,フゥーン,f u:: N,2
QmxBe,4-161100-A-47.wav,シューン,sh u: N,1
ohmYi,4-161100-A-47.wav,グゥゥゥオオオオオオオオオン,g u: u u o o o o o o o o o N,4
ohmYi,4-161100-A-47.wav,ズゥゥゥゥゥドォォォオン,z u: u u u u d o: o o o N,3
ohmYi,4-161100-A-47.wav,ゴーオォーン,g o: o:: N,3
vDzAU,2-102414-C-17.wav,ジョボジョボジョボジョボジョワー,j o b o j o b o j o b o j o b o j o w a:,4
vDzAU,2-102414-C-17.wav,コポコポコポコポコパァ,k o p o k o p o k o p o k o p o k o p a:,2
vDzAU,2-102414-C-17.wav,コパコパコパコパコポー,k o p a k o p a k o p a k o p a k o p o:,2
NKtzJ,2-102414-C-17.wav,ジョーン,j o: N,4
NKtzJ,2-102414-C-17.wav,ジョロロロロン,j o r o r o r o r o N,4
NKtzJ,2-102414-C-17.wav,ゴォーン,g o:: N,3
jRCxx,2-102414-C-17.wav,ジョロジョロ,j o r o j o r o,4
jRCxx,2-102414-C-17.wav,ザー,z a:,3
jRCxx,2-102414-C-17.wav,ジュルジュル,j u r u j u r u,3
QyRVl,2-102414-C-17.wav,ジャー,j a:,5
QyRVl,2-102414-C-17.wav,シャーン,sh a: N,3
QyRVl,2-102414-C-17.wav,ジョロー,j o r o:,4
WWPel,2-102414-C-17.wav,チョロロロロロロロ,ch o r o r o r o r o r o r o r o,4
WWPel,2-102414-C-17.wav,ジョロロロロロロロ,j o r o r o r o r o r o r o r o,4
WWPel,2-102414-C-17.wav,コポコポコポコポ,k o p o k o p o k o p o k o p o,5
ClTCf,1-7974-B-49.wav,ギコギコギコギコ,g i k o g i k o g i k o g i k o,5
ClTCf,1-7974-B-49.wav,ゴッゴッゴッゴッゴッゴッゴッゴッ,g o q g o q g o q g o q g o q g o q g o q g o q,4
ClTCf,1-7974-B-49.wav,ズッズッズッズッズッズッズッズッ,z u q z u q z u q z u q z u q z u q z u q z u q,3
RKCDX,1-7974-B-49.wav,ギコギコギコギ,g i k o g i k o g i k o g i,3
RKCDX,1-7974-B-49.wav,ジコジコジコジ,j i k o j i k o j i k o j i,2
RKCDX,1-7974-B-49.wav,ズィコズィコズィコジ,z i k o z i k o z i k o j i,2
PPXJU,1-7974-B-49.wav,ギーコギーコー,g i: k o g i: k o:,4
PPXJU,1-7974-B-49.wav,ジーコージーコー,j i: k o: j i: k o:,4
PPXJU,1-7974-B-49.wav,ゴーギーゴーギー,g o: g i: g o: g i:,4
jRCxx,1-7974-B-49.wav,ギコギコ,g i k o g i k o,4
jRCxx,1-7974-B-49.wav,ジコジコ,j i k o j i k o,4
jRCxx,1-7974-B-49.wav,ジージー,j i: j i:,2
wIBQx,1-7974-B-49.wav,ギコギコギコギ,g i k o g i k o g i k o g i,4
wIBQx,1-7974-B-49.wav,ギゴギゴギゴギ,g i g o g i g o g i g o g i,4
wIBQx,1-7974-B-49.wav,ギオギオギオギ,g i o g i o g i o g i,3
pjPSa,2-118624-A-30.wav,ドドドッチッ,d o d o d o q ch i q,4
pjPSa,2-118624-A-30.wav,ダンダンダンッカサッ,d a N d a N d a N q k a s a q,3
pjPSa,2-118624-A-30.wav,デンデンデンッチッ,d e N d e N d e N q ch i q,4
YviQS,2-118624-A-30.wav,コンコンコン,k o N k o N k o N,3
YviQS,2-118624-A-30.wav,トォントォントォン,t o: N t o: N t o: N,4
YviQS,2-118624-A-30.wav,タンタンタン,t a N t a N t a N,3
YNDeh,2-118624-A-30.wav,ドンドンドン スオ,d o N d o N d o N  s u o,3
YNDeh,2-118624-A-30.wav,ドンドンドン ヌオ,d o N d o N d o N  n u o,3
YNDeh,2-118624-A-30.wav,ドンドンドン グオ,d o N d o N d o N  g u o,3
klfNy,2-118624-A-30.wav,コンコンコン,k o N k o N k o N,5
klfNy,2-118624-A-30.wav,トントントン,t o N t o N t o N,4
klfNy,2-118624-A-30.wav,タンタンタン,t a N t a N t a N,3
dEzBR,2-118624-A-30.wav,トントントンカチ,t o N t o N t o N k a ch i,4
dEzBR,2-118624-A-30.wav,トンットンットンカチッ,t o N q t o N q t o N k a ch i q,3
dEzBR,2-118624-A-30.wav,ツトットットシュ,ts u t o q t o q t o sh u,3
YqvNS,3-20861-A-8.wav,アー,a:,2
YqvNS,3-20861-A-8.wav,グアー,g u a:,3
YqvNS,3-20861-A-8.wav,ウアー,u a:,2
FsXZo,3-20861-A-8.wav,バァーァッバァーァッバァーァッバァーァッ,b a:: a q b a:: a q b a:: a q b a:: a q,3
FsXZo,3-20861-A-8.wav,ウバァーウバァーウバァーウバァーウバァー,u b a:: u b a:: u b a:: u b a:: u b a::,2
FsXZo,3-20861-A-8.wav,バァァァァウメウォーモォオオオオ,b a: a a a u m e w o: m o: o o o o,1
msndL,3-20861-A-8.wav,ウワーウワーウワー,u w a: u w a: u w a:,4
msndL,3-20861-A-8.wav,グゥオーグゥオーグゥオー,g u: o: g u: o: g u: o:,2
msndL,3-20861-A-8.wav,メェーガウー,m e:: g a u:,3
iDldq,3-20861-A-8.wav,メェーメェーメェー,m e:: m e:: m e::,2
iDldq,3-20861-A-8.wav,ムエームウエーウエー,m u e: m u u e: u e:,3
iDldq,3-20861-A-8.wav,エーウァーウェー,e: u a: w e:,1
UdRPP,3-20861-A-8.wav,ンメェェェーブェェー,N m e: e e: b u e e:,3
UdRPP,3-20861-A-8.wav,メェェーヴエェェー,m e: e: b u e e e:,2
UdRPP,3-20861-A-8.wav,オエェェーヲエェー,o e e e: o e e:,1
cCZKP,3-100024-A-27.wav,シャカシャカシャカ,sh a k a sh a k a sh a k a,5
cCZKP,3-100024-A-27.wav,クコクコクコ,k u k o k u k o k u k o,3
cCZKP,3-100024-A-27.wav,ガシャガシャガシャ,g a sh a g a sh a g a sh a,3
tYCcL,3-100024-A-27.wav,シュコシュコシャコシャコシャカシャカ,sh u k o sh u k o sh a k o sh a k o sh a k a sh a k a,4
tYCcL,3-100024-A-27.wav,シャカシャカシャカシャカ,sh a k a sh a k a sh a k a sh a k a,3
tYCcL,3-100024-A-27.wav,シュコシャカシュコシャカ,sh u k o sh a k a sh u k o sh a k a,4
rjedk,3-100024-A-27.wav,シャカシャカ,sh a k a sh a k a,4
rjedk,3-100024-A-27.wav,ゴシゴシ,g o sh i g o sh i,3
rjedk,3-100024-A-27.wav,シュコシュコ,sh u k o sh u k o,4
aKsEE,3-100024-A-27.wav,ゴシゴシ,g o sh i g o sh i,4
aKsEE,3-100024-A-27.wav,シュゴシュゴ,sh u g o sh u g o,4
aKsEE,3-100024-A-27.wav,グシュグシュ,g u sh u g u sh u,3
sONxK,3-100024-A-27.wav,シャコシャコシャコココ,sh a k o sh a k o sh a k o k o k o,4
sONxK,3-100024-A-27.wav,クシュクシュクシュコシュ,k u sh u k u sh u k u sh u k o sh u,3
sONxK,3-100024-A-27.wav,クシクシクシクシコシコシ,k u sh i k u sh i k u sh i k u sh i k o sh i k o sh i,3
umSpK,3-142593-A-38.wav,タンタカタンタカタンタカタンタカタンタカタンタカ,t a N t a k a t a N t a k a t a N t a k a t a N t a k a t a N t a k a t a N t a k a,4
umSpK,3-142593-A-38.wav,カッタカカッタカカッタカカッタカカッタカカッタカカッタカ,k a q t a k a k a q t a k a k a q t a k a k a q t a k a k a q t a k a k a q t a k a k a q t a k a,3
umSpK,3-142593-A-38.wav,タッタカタッタカタッタカタッタカタッタカタッタカタッタカ,t a q t a k a t a q t a k a t a q t a k a t a q t a k a t a q t a k a t a q t a k a t a q t a k a,3
upfrC,3-142593-A-38.wav,チャッツッチャッツッチャッツッチャッツッチャッツッチャッツッチャッツッチャッツッチャッツッチャッツッチャッツッ,ch a q ts u q ch a q ts u q ch a q ts u q ch a q ts u q ch a q ts u q ch a q ts u q ch a q ts u q ch a q ts u q ch a q ts u q ch a q ts u q ch a q ts u q,5
upfrC,3-142593-A-38.wav,カッコッカッコッカッコッカッコッカッコッカッコッカッコッカッコッカッコッカッコッカッコッ,k a q k o q k a q k o q k a q k o q k a q k o q k a q k o q k a q k o q k a q k o q k a q k o q k a q k o q k a q k o q k a q k o q,3
upfrC,3-142593-A-38.wav,ケッコッケッコッケッコッケッコッケッコッケッコッケッコッケッコッケッコッケッコッケッコッ,k e q k o q k e q k o q k e q k o q k e q k o q k e q k o q k e q k o q k e q k o q k e q k o q k e q k o q k e q k o q k e q k o q,4
